Zeit,Waren oft,Waren entfernt,WH45 Temperatur(℃),WH45 Luftfeuchtigkeit(%),WH45 CO2(ppm),WH45 Pm2.5(ug/m3),WH45 Pm10(ug/m3),BodenfeuchteKA1(%),BodenfeuchteKA2(%),BodenfeuchteKA3(%),BodenfeuchteKA4(%),BodenfeuchteKA5(%),BodenfeuchteKA6(%),BodenfeuchteKA7(%),BodenfeuchteKA8(%),LeckenAuf KA1,LeckenAuf KA2,LeckenAuf KA3,LeckenAuf KA4,Pm2.5KA1(ug/m3),Pm2.5KA2(ug/m3),Pm2.5KA3(ug/m3),Pm2.5KA4(ug/m3),WN34KA1(℃),WN34KA2(℃),WN34KA3(℃),WN34KA4(℃),WN34KA5(℃),WN34KA6(℃),WN34KA7(℃),WN34KA8(℃)
2021/8/1 3:01,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:04,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:07,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:10,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:13,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:16,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:19,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:22,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:25,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:28,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:31,0,--,--,--,--,--,--,28,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:34,0,--,--,--,--,--,--,--,62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:37,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:40,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:43,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:46,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:49,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:52,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:55,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 3:58,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:01,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:04,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:07,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:10,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:13,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:16,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:19,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:22,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:25,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:28,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:31,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:34,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:37,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:40,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:43,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:46,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:49,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:52,0,--,--,--,--,--,--,--,62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:55,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 4:58,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:01,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:04,0,--,--,--,--,--,--,--,62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:07,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:10,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:13,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:16,0,--,--,--,--,--,--,--,62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:19,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:22,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:25,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:28,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:31,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:34,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:37,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:40,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:43,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:46,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:49,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:52,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:55,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 5:58,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:01,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:04,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:07,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:10,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:13,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:16,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:19,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:22,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:25,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:28,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:31,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:34,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:37,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:40,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:43,0,--,--,--,--,--,--,--,62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:46,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:49,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:52,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:55,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 6:58,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:01,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:04,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:07,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:10,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:13,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:16,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:19,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:22,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:25,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:28,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:31,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:34,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:37,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:40,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:43,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:46,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:49,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:52,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:55,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 7:58,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:01,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:04,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:07,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:10,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:13,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:16,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:19,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:22,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:25,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:28,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:31,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:34,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:37,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:40,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:43,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:46,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:49,0,--,--,--,--,--,--,--,62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:52,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021/8/1 8:55,0,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
